,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
3,ca,bars_visit_prop,2020-10-03,2020-11-30,58,30.78090045127,,,state,safegraph
4,co,bars_visit_prop,2020-10-03,2020-11-30,58,38.990420144446,,,state,safegraph
5,ct,bars_visit_prop,2020-10-03,2020-11-30,58,98.768683742675,,,state,safegraph
6,fl,bars_visit_prop,2020-10-03,2020-11-30,58,90.165924992452,,,state,safegraph
7,ga,bars_visit_prop,2020-10-03,2020-11-30,58,97.302486474353,,,state,safegraph
8,hi,bars_visit_prop,2020-10-03,2020-11-30,58,52.246603970742,,,state,safegraph
9,ia,bars_visit_prop,2020-10-03,2020-11-30,58,92.276333186426,,,state,safegraph
10,id,bars_visit_prop,2020-10-03,2020-11-30,58,88.406422829417,,,state,safegraph
11,il,bars_visit_prop,2020-10-03,2020-11-30,58,56.624964413869,,,state,safegraph
12,in,bars_visit_prop,2020-10-03,2020-11-30,58,52.027806430175,,,state,safegraph
13,ks,bars_visit_prop,2020-10-03,2020-11-30,58,125.96418171445,,,state,safegraph
14,ky,bars_visit_prop,2020-10-03,2020-11-30,58,103.86999497403,,,state,safegraph
15,la,bars_visit_prop,2020-10-03,2020-11-30,58,32.699423457534,,,state,safegraph
16,ma,bars_visit_prop,2020-10-03,2020-11-30,58,70.117659557515,,,state,safegraph
17,md,bars_visit_prop,2020-10-03,2020-11-30,58,49.605015843235,,,state,safegraph
18,mi,bars_visit_prop,2020-10-03,2020-11-30,58,63.782567532675,,,state,safegraph
19,mn,bars_visit_prop,2020-10-03,2020-11-30,58,266.54242466926,,,state,safegraph
20,mo,bars_visit_prop,2020-10-03,2020-11-30,58,125.92441623479,,,state,safegraph
21,ms,bars_visit_prop,2020-10-03,2020-11-30,58,56.1537146903,,,state,safegraph
22,mt,bars_visit_prop,2020-10-03,2020-11-30,58,40.5429226159,,,state,safegraph
23,nc,bars_visit_prop,2020-10-03,2020-11-30,58,34.889707048453,,,state,safegraph
24,ne,bars_visit_prop,2020-10-03,2020-11-30,58,114.07021137909,,,state,safegraph
25,nj,bars_visit_prop,2020-10-03,2020-11-30,58,51.911677712989,,,state,safegraph
26,nm,bars_visit_prop,2020-10-03,2020-11-30,58,5.056762155192,,,state,safegraph
27,nv,bars_visit_prop,2020-10-03,2020-11-30,58,64.184418725635,,,state,safegraph
28,ny,bars_visit_prop,2020-10-03,2020-11-30,58,61.94182314928,,,state,safegraph
29,oh,bars_visit_prop,2020-10-03,2020-11-30,58,78.959410675671,,,state,safegraph
30,ok,bars_visit_prop,2020-10-03,2020-11-30,58,85.413566980768,,,state,safegraph
31,or,bars_visit_prop,2020-10-03,2020-11-30,58,65.680309734513,,,state,safegraph
32,pa,bars_visit_prop,2020-10-03,2020-11-30,58,108.73366263059,,,state,safegraph
33,pr,bars_visit_prop,2020-10-03,2020-11-30,58,3.0836596873169,,,state,safegraph
34,ri,bars_visit_prop,2020-10-03,2020-11-30,58,24.18797512094,,,state,safegraph
35,sc,bars_visit_prop,2020-10-03,2020-11-30,58,318.28887898657,,,state,safegraph
36,tn,bars_visit_prop,2020-10-03,2020-11-30,58,107.77570905845,,,state,safegraph
37,tx,bars_visit_prop,2020-10-03,2020-11-30,58,90.439743874645,,,state,safegraph
38,ut,bars_visit_prop,2020-10-03,2020-11-30,58,201.78241129982,,,state,safegraph
39,va,bars_visit_prop,2020-10-03,2020-11-30,58,41.031635239361,,,state,safegraph
40,wi,bars_visit_prop,2020-10-03,2020-11-30,58,58.440474202705,,,state,safegraph
0,al,bars_visit_prop,2020-10-04,2020-11-30,57,201.24195032199,,,state,safegraph
1,ar,bars_visit_prop,2020-10-04,2020-11-30,57,98.608215473038,,,state,safegraph
2,az,bars_visit_prop,2020-10-04,2020-11-30,57,55.255758407565,,,state,safegraph
3,ca,bars_visit_prop,2020-10-04,2020-11-30,57,25.833970021602,,,state,safegraph
4,co,bars_visit_prop,2020-10-04,2020-11-30,57,20.401964029071,,,state,safegraph
5,ct,bars_visit_prop,2020-10-04,2020-11-30,57,67.491933890828,,,state,safegraph
6,fl,bars_visit_prop,2020-10-04,2020-11-30,57,49.349230102784,,,state,safegraph
7,ga,bars_visit_prop,2020-10-04,2020-11-30,57,58.421575298196,,,state,safegraph
8,hi,bars_visit_prop,2020-10-04,2020-11-30,57,26.123301985371,,,state,safegraph
9,ia,bars_visit_prop,2020-10-04,2020-11-30,57,27.5451740855,,,state,safegraph
10,id,bars_visit_prop,2020-10-04,2020-11-30,57,61.67889964843,,,state,safegraph
11,il,bars_visit_prop,2020-10-04,2020-11-30,57,28.156059653305,,,state,safegraph
12,in,bars_visit_prop,2020-10-04,2020-11-30,57,37.021370978049,,,state,safegraph
13,ks,bars_visit_prop,2020-10-04,2020-11-30,57,49.644706910988,,,state,safegraph
14,ky,bars_visit_prop,2020-10-04,2020-11-30,57,44.814876863796,,,state,safegraph
15,la,bars_visit_prop,2020-10-04,2020-11-30,57,13.768178297909,,,state,safegraph
16,ma,bars_visit_prop,2020-10-04,2020-11-30,57,30.278080263472,,,state,safegraph
17,md,bars_visit_prop,2020-10-04,2020-11-30,57,21.596741591612,,,state,safegraph
18,mi,bars_visit_prop,2020-10-04,2020-11-30,57,38.423233453419,,,state,safegraph
19,mn,bars_visit_prop,2020-10-04,2020-11-30,57,131.10420075195,,,state,safegraph
20,mo,bars_visit_prop,2020-10-04,2020-11-30,57,67.693472311186,,,state,safegraph
21,ms,bars_visit_prop,2020-10-04,2020-11-30,57,29.2975902732,,,state,safegraph
22,mt,bars_visit_prop,2020-10-04,2020-11-30,57,21.152829190904,,,state,safegraph
23,nc,bars_visit_prop,2020-10-04,2020-11-30,57,22.690508779763,,,state,safegraph
24,ne,bars_visit_prop,2020-10-04,2020-11-30,57,46.559269950647,,,state,safegraph
25,nj,bars_visit_prop,2020-10-04,2020-11-30,57,42.253691161735,,,state,safegraph
26,nm,bars_visit_prop,2020-10-04,2020-11-30,57,0.0,,,state,safegraph
27,nv,bars_visit_prop,2020-10-04,2020-11-30,57,46.618156758619,,,state,safegraph
28,ny,bars_visit_prop,2020-10-04,2020-11-30,57,44.676865107671,,,state,safegraph
29,oh,bars_visit_prop,2020-10-04,2020-11-30,57,41.573326075448,,,state,safegraph
30,ok,bars_visit_prop,2020-10-04,2020-11-30,57,23.419849010856,,,state,safegraph
31,or,bars_visit_prop,2020-10-04,2020-11-30,57,38.025442477876,,,state,safegraph
32,pa,bars_visit_prop,2020-10-04,2020-11-30,57,62.28963587883,,,state,safegraph
33,pr,bars_visit_prop,2020-10-04,2020-11-30,57,0.0,,,state,safegraph
34,ri,bars_visit_prop,2020-10-04,2020-11-30,57,27.643400138217,,,state,safegraph
35,sc,bars_visit_prop,2020-10-04,2020-11-30,57,104.58063166702,,,state,safegraph
36,tn,bars_visit_prop,2020-10-04,2020-11-30,57,60.201690345998,,,state,safegraph
37,tx,bars_visit_prop,2020-10-04,2020-11-30,57,49.302580375092,,,state,safegraph
38,ut,bars_visit_prop,2020-10-04,2020-11-30,57,134.52160753321,,,state,safegraph
39,va,bars_visit_prop,2020-10-04,2020-11-30,57,21.499971232433,,,state,safegraph
40,wi,bars_visit_prop,2020-10-04,2020-11-30,57,24.118290940799,,,state,safegraph
0,al,bars_visit_prop,2020-10-05,2020-11-30,56,114.99540018399,,,state,safegraph
1,ar,bars_visit_prop,2020-10-05,2020-11-30,56,67.617062038654,,,state,safegraph
2,az,bars_visit_prop,2020-10-05,2020-11-30,56,22.726158699885,,,state,safegraph
3,ca,bars_visit_prop,2020-10-05,2020-11-30,56,13.588736083824,,,state,safegraph
4,co,bars_visit_prop,2020-10-05,2020-11-30,56,14.961440287985,,,state,safegraph
5,ct,bars_visit_prop,2020-10-05,2020-11-30,56,11.523013103312,,,state,safegraph
6,fl,bars_visit_prop,2020-10-05,2020-11-30,56,39.811120187459,,,state,safegraph
7,ga,bars_visit_prop,2020-10-05,2020-11-30,56,29.260891916077,,,state,safegraph
8,hi,bars_visit_prop,2020-10-05,2020-11-30,56,10.449320794148,,,state,safegraph
9,ia,bars_visit_prop,2020-10-05,2020-11-30,56,27.5451740855,,,state,safegraph
10,id,bars_visit_prop,2020-10-05,2020-11-30,56,37.007339789058,,,state,safegraph
11,il,bars_visit_prop,2020-10-05,2020-11-30,56,24.331905555479,,,state,safegraph
12,in,bars_visit_prop,2020-10-05,2020-11-30,56,28.829513491634,,,state,safegraph
13,ks,bars_visit_prop,2020-10-05,2020-11-30,56,25.93380211768,,,state,safegraph
14,ky,bars_visit_prop,2020-10-05,2020-11-30,56,36.857094990786,,,state,safegraph
15,la,bars_visit_prop,2020-10-05,2020-11-30,56,20.652267446863,,,state,safegraph
16,ma,bars_visit_prop,2020-10-05,2020-11-30,56,20.185386842315,,,state,safegraph
17,md,bars_visit_prop,2020-10-05,2020-11-30,56,14.847759844234,,,state,safegraph
18,mi,bars_visit_prop,2020-10-05,2020-11-30,56,34.119831306636,,,state,safegraph
19,mn,bars_visit_prop,2020-10-05,2020-11-30,56,87.763969098415,,,state,safegraph
20,mo,bars_visit_prop,2020-10-05,2020-11-30,56,34.938566354161,,,state,safegraph
21,ms,bars_visit_prop,2020-10-05,2020-11-30,56,26.8561244171,,,state,safegraph
22,mt,bars_visit_prop,2020-10-05,2020-11-30,56,21.152829190904,,,state,safegraph
23,nc,bars_visit_prop,2020-10-05,2020-11-30,56,18.786765333782,,,state,safegraph
24,ne,bars_visit_prop,2020-10-05,2020-11-30,56,51.215196945712,,,state,safegraph
25,nj,bars_visit_prop,2020-10-05,2020-11-30,56,15.694228145787,,,state,safegraph
26,nm,bars_visit_prop,2020-10-05,2020-11-30,56,2.528381077596,,,state,safegraph
27,nv,bars_visit_prop,2020-10-05,2020-11-30,56,24.998142029984,,,state,safegraph
28,ny,bars_visit_prop,2020-10-05,2020-11-30,56,39.166781555893,,,state,safegraph
29,oh,bars_visit_prop,2020-10-05,2020-11-30,56,25.859839668994,,,state,safegraph
30,ok,bars_visit_prop,2020-10-05,2020-11-30,56,11.709924505428,,,state,safegraph
31,or,bars_visit_prop,2020-10-05,2020-11-30,56,34.568584070796,,,state,safegraph
32,pa,bars_visit_prop,2020-10-05,2020-11-30,56,40.433623289767,,,state,safegraph
33,pr,bars_visit_prop,2020-10-05,2020-11-30,56,3.0836596873169,,,state,safegraph
34,ri,bars_visit_prop,2020-10-05,2020-11-30,56,13.821700069109,,,state,safegraph
35,sc,bars_visit_prop,2020-10-05,2020-11-30,56,26.290070926039,,,state,safegraph
36,tn,bars_visit_prop,2020-10-05,2020-11-30,56,37.589348118477,,,state,safegraph
37,tx,bars_visit_prop,2020-10-05,2020-11-30,56,33.108290659558,,,state,safegraph
38,ut,bars_visit_prop,2020-10-05,2020-11-30,56,16.815200941651,,,state,safegraph
39,va,bars_visit_prop,2020-10-05,2020-11-30,56,21.045746488086,,,state,safegraph
40,wi,bars_visit_prop,2020-10-05,2020-11-30,56,17.624904918276,,,state,safegraph
0,al,bars_visit_prop,2020-10-06,2020-11-30,55,134.16130021466,,,state,safegraph
1,ar,bars_visit_prop,2020-10-06,2020-11-30,55,45.078041359103,,,state,safegraph
2,az,bars_visit_prop,2020-10-06,2020-11-30,55,20.052492970487,,,state,safegraph
3,ca,bars_visit_prop,2020-10-06,2020-11-30,55,16.863130320891,,,state,safegraph
4,co,bars_visit_prop,2020-10-06,2020-11-30,55,13.601309352714,,,state,safegraph
5,ct,bars_visit_prop,2020-10-06,2020-11-30,55,21.39988147758,,,state,safegraph
6,fl,bars_visit_prop,2020-10-06,2020-11-30,55,39.191652549687,,,state,safegraph
7,ga,bars_visit_prop,2020-10-06,2020-11-30,55,35.373612487587,,,state,safegraph
8,hi,bars_visit_prop,2020-10-06,2020-11-30,55,10.449320794148,,,state,safegraph
9,ia,bars_visit_prop,2020-10-06,2020-11-30,55,46.82679594535,,,state,safegraph
10,id,bars_visit_prop,2020-10-06,2020-11-30,55,30.839449824215,,,state,safegraph
11,il,bars_visit_prop,2020-10-06,2020-11-30,55,25.556152375881,,,state,safegraph
12,in,bars_visit_prop,2020-10-06,2020-11-30,55,32.216361781482,,,state,safegraph
13,ks,bars_visit_prop,2020-10-06,2020-11-30,55,22.969939018517,,,state,safegraph
14,ky,bars_visit_prop,2020-10-06,2020-11-30,55,56.96096498576,,,state,safegraph
15,la,bars_visit_prop,2020-10-06,2020-11-30,55,20.652267446863,,,state,safegraph
16,ma,bars_visit_prop,2020-10-06,2020-11-30,55,17.529414889379,,,state,safegraph
17,md,bars_visit_prop,2020-10-06,2020-11-30,55,18.897148892661,,,state,safegraph
18,mi,bars_visit_prop,2020-10-06,2020-11-30,55,31.045972630362,,,state,safegraph
19,mn,bars_visit_prop,2020-10-06,2020-11-30,55,84.513451724399,,,state,safegraph
20,mo,bars_visit_prop,2020-10-06,2020-11-30,55,35.666453153206,,,state,safegraph
21,ms,bars_visit_prop,2020-10-06,2020-11-30,55,31.7390561293,,,state,safegraph
22,mt,bars_visit_prop,2020-10-06,2020-11-30,55,8.8136788295435,,,state,safegraph
23,nc,bars_visit_prop,2020-10-06,2020-11-30,55,15.858957749297,,,state,safegraph
24,ne,bars_visit_prop,2020-10-06,2020-11-30,55,39.57537945805,,,state,safegraph
25,nj,bars_visit_prop,2020-10-06,2020-11-30,55,24.144966378134,,,state,safegraph
26,nm,bars_visit_prop,2020-10-06,2020-11-30,55,2.528381077596,,,state,safegraph
27,nv,bars_visit_prop,2020-10-06,2020-11-30,55,22.971265649175,,,state,safegraph
28,ny,bars_visit_prop,2020-10-06,2020-11-30,55,37.75677741988,,,state,safegraph
29,oh,bars_visit_prop,2020-10-06,2020-11-30,55,23.411570824592,,,state,safegraph
30,ok,bars_visit_prop,2020-10-06,2020-11-30,55,12.398743593982,,,state,safegraph
31,or,bars_visit_prop,2020-10-06,2020-11-30,55,3.4568584070796,,,state,safegraph
32,pa,bars_visit_prop,2020-10-06,2020-11-30,55,36.062420771954,,,state,safegraph
33,pr,bars_visit_prop,2020-10-06,2020-11-30,55,3.0836596873169,,,state,safegraph
34,ri,bars_visit_prop,2020-10-06,2020-11-30,55,0.0,,,state,safegraph
35,sc,bars_visit_prop,2020-10-06,2020-11-30,55,26.86159420704,,,state,safegraph
36,tn,bars_visit_prop,2020-10-06,2020-11-30,55,37.002014554126,,,state,safegraph
37,tx,bars_visit_prop,2020-10-06,2020-11-30,55,32.223320626205,,,state,safegraph
38,ut,bars_visit_prop,2020-10-06,2020-11-30,55,16.815200941651,,,state,safegraph
39,va,bars_visit_prop,2020-10-06,2020-11-30,55,26.19362692402,,,state,safegraph
40,wi,bars_visit_prop,2020-10-06,2020-11-30,55,15.769651768984,,,state,safegraph
0,al,bars_visit_prop,2020-10-07,2020-11-30,54,205.07513032812,,,state,safegraph
1,ar,bars_visit_prop,2020-10-07,2020-11-30,54,107.06034822787,,,state,safegraph
2,az,bars_visit_prop,2020-10-07,2020-11-30,54,47.68037217427,,,state,safegraph
3,ca,bars_visit_prop,2020-10-07,2020-11-30,54,18.33660772757,,,state,safegraph
4,co,bars_visit_prop,2020-10-07,2020-11-30,54,24.935733813308,,,state,safegraph
5,ct,bars_visit_prop,2020-10-07,2020-11-30,54,67.491933890828,,,state,safegraph
6,fl,bars_visit_prop,2020-10-07,2020-11-30,54,50.383367872096,,,state,safegraph
7,ga,bars_visit_prop,2020-10-07,2020-11-30,54,42.989461068484,,,state,safegraph
8,hi,bars_visit_prop,2020-10-07,2020-11-30,54,41.797283176594,,,state,safegraph
9,ia,bars_visit_prop,2020-10-07,2020-11-30,54,44.0722785368,,,state,safegraph
10,id,bars_visit_prop,2020-10-07,2020-11-30,54,24.671559859372,,,state,safegraph
11,il,bars_visit_prop,2020-10-07,2020-11-30,54,30.759201362587,,,state,safegraph
12,in,bars_visit_prop,2020-10-07,2020-11-30,54,36.18145246228,,,state,safegraph
13,ks,bars_visit_prop,2020-10-07,2020-11-30,54,39.271186063916,,,state,safegraph
14,ky,bars_visit_prop,2020-10-07,2020-11-30,54,60.311609984922,,,state,safegraph
15,la,bars_visit_prop,2020-10-07,2020-11-30,54,18.931245159625,,,state,safegraph
16,ma,bars_visit_prop,2020-10-07,2020-11-30,54,29.215691482298,,,state,safegraph
17,md,bars_visit_prop,2020-10-07,2020-11-30,54,14.172861669496,,,state,safegraph
18,mi,bars_visit_prop,2020-10-07,2020-11-30,54,37.962154651978,,,state,safegraph
19,mn,bars_visit_prop,2020-10-07,2020-11-30,54,139.77224708266,,,state,safegraph
20,mo,bars_visit_prop,2020-10-07,2020-11-30,54,53.135736330286,,,state,safegraph
21,ms,bars_visit_prop,2020-10-07,2020-11-30,54,14.6487951366,,,state,safegraph
22,mt,bars_visit_prop,2020-10-07,2020-11-30,54,5.2882072977261,,,state,safegraph
23,nc,bars_visit_prop,2020-10-07,2020-11-30,54,20.494653091399,,,state,safegraph
24,ne,bars_visit_prop,2020-10-07,2020-11-30,54,58.199087438309,,,state,safegraph
25,nj,bars_visit_prop,2020-10-07,2020-11-30,54,24.144966378134,,,state,safegraph
26,nm,bars_visit_prop,2020-10-07,2020-11-30,54,5.056762155192,,,state,safegraph
